ORP: 1529mV, 20.69 C, TDS=456.05, Ph=4.29
ORP: 859mV, 20.75 C, TDS=438.00, Ph=4.09
ORP: 860mV, 20.75 C, TDS=443.97, Ph=4.12
ORP: 865mV, 20.75 C, TDS=487.15, Ph=4.66
ORP: 869mV, 20.75 C, TDS=476.64, Ph=4.52
ORP: 865mV, 20.75 C, TDS=474.55, Ph=4.55
ORP: 862mV, 20.75 C, TDS=447.98, Ph=4.23
ORP: 863mV, 20.75 C, TDS=443.97, Ph=4.18
ORP: 867mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 871mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 867mV, 20.75 C, TDS=464.22, Ph=4.43
ORP: 864mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 862mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 868mV, 20.75 C, TDS=445.97, Ph=4.15
ORP: 872mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 866mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 863mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 860mV, 20.75 C, TDS=449.99, Ph=4.23
ORP: 863mV, 20.75 C, TDS=439.99, Ph=4.09
ORP: 867mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 869mV, 20.75 C, TDS=472.47, Ph=4.46
ORP: 865mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 866mV, 20.75 C, TDS=430.12, Ph=4.01
ORP: 871mV, 20.75 C, TDS=439.99, Ph=4.07
ORP: 875mV, 20.75 C, TDS=443.97, Ph=4.15
ORP: 875mV, 20.75 C, TDS=464.22, Ph=4.37
ORP: 871mV, 20.75 C, TDS=466.27, Ph=4.42
ORP: 871mV, 20.75 C, TDS=436.02, Ph=4.09
ORP: 873mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 876mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 877mV, 20.75 C, TDS=487.15, Ph=4.65
ORP: 875mV, 20.75 C, TDS=464.22, Ph=4.44
ORP: 871mV, 20.75 C, TDS=464.22, Ph=4.43
ORP: 870mV, 20.75 C, TDS=445.97, Ph=4.20
ORP: 875mV, 20.75 C, TDS=436.02, Ph=4.07
ORP: 879mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 881mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 875mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 871mV, 20.75 C, TDS=464.22, Ph=4.42
ORP: 872mV, 20.75 C, TDS=447.98, Ph=4.23
ORP: 877mV, 20.81 C, TDS=438.00, Ph=4.06
ORP: 877mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 877mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 874mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 871mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 875mV, 20.75 C, TDS=441.98, Ph=4.14
ORP: 878mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 877mV, 20.75 C, TDS=489.28, Ph=4.65
ORP: 871mV, 20.75 C, TDS=472.47, Ph=4.48
ORP: 867mV, 20.75 C, TDS=474.55, Ph=4.52
ORP: 868mV, 20.75 C, TDS=445.97, Ph=4.20
ORP: 873mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 875mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 874mV, 20.75 C, TDS=478.73, Ph=4.56
ORP: 871mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 872mV, 20.75 C, TDS=466.27, Ph=4.45
ORP: 871mV, 20.75 C, TDS=441.98, Ph=4.17
ORP: 875mV, 20.75 C, TDS=438.00, Ph=4.10
ORP: 875mV, 20.75 C, TDS=434.05, Ph=4.03
ORP: 874mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 874mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 874mV, 20.75 C, TDS=468.33, Ph=4.51
ORP: 874mV, 20.75 C, TDS=424.26, Ph=3.93
ORP: 874mV, 20.75 C, TDS=439.99, Ph=4.06
ORP: 875mV, 20.75 C, TDS=436.02, Ph=4.07
ORP: 875mV, 20.75 C, TDS=482.93, Ph=4.60
ORP: 874mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 875mV, 20.75 C, TDS=476.64, Ph=4.55
ORP: 873mV, 20.75 C, TDS=438.00, Ph=4.10
ORP: 875mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 875mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 877mV, 20.75 C, TDS=495.68, Ph=4.71
ORP: 880mV, 20.75 C, TDS=482.93, Ph=4.58
ORP: 881mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 875mV, 20.75 C, TDS=464.22, Ph=4.42
ORP: 871mV, 20.75 C, TDS=438.00, Ph=4.10
ORP: 872mV, 20.75 C, TDS=438.00, Ph=4.04
ORP: 877mV, 20.75 C, TDS=443.97, Ph=4.15
ORP: 880mV, 20.75 C, TDS=464.22, Ph=4.37
ORP: 882mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 877mV, 20.75 C, TDS=466.27, Ph=4.45
ORP: 872mV, 20.75 C, TDS=452.00, Ph=4.27
ORP: 871mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 874mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 878mV, 20.75 C, TDS=458.08, Ph=4.31
ORP: 872mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 869mV, 20.75 C, TDS=468.33, Ph=4.46
ORP: 870mV, 20.75 C, TDS=439.99, Ph=4.14
ORP: 876mV, 20.75 C, TDS=438.00, Ph=4.04
ORP: 879mV, 20.75 C, TDS=454.02, Ph=4.26
ORP: 877mV, 20.75 C, TDS=460.12, Ph=4.37
ORP: 873mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 868mV, 20.75 C, TDS=454.02, Ph=4.30
ORP: 869mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 873mV, 20.75 C, TDS=441.98, Ph=4.10
ORP: 876mV, 20.75 C, TDS=458.08, Ph=4.30
ORP: 880mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 875mV, 20.75 C, TDS=468.33, Ph=4.48
ORP: 871mV, 20.75 C, TDS=441.98, Ph=4.16
ORP: 873mV, 20.75 C, TDS=434.05, Ph=4.10
ORP: 874mV, 20.75 C, TDS=436.02, Ph=4.05
ORP: 877mV, 20.75 C, TDS=468.33, Ph=4.44
ORP: 881mV, 20.75 C, TDS=474.55, Ph=4.52
ORP: 875mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 872mV, 20.75 C, TDS=449.99, Ph=4.26
ORP: 873mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 879mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 883mV, 20.75 C, TDS=478.73, Ph=4.55
ORP: 881mV, 20.75 C, TDS=466.27, Ph=4.42
ORP: 876mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 872mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 873mV, 20.75 C, TDS=434.05, Ph=4.06
ORP: 872mV, 20.75 C, TDS=436.02, Ph=4.05
ORP: 875mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 878mV, 20.75 C, TDS=456.05, Ph=4.36
ORP: 877mV, 20.75 C, TDS=464.22, Ph=4.45
ORP: 872mV, 20.75 C, TDS=430.12, Ph=4.04
ORP: 874mV, 20.81 C, TDS=436.02, Ph=4.07
ORP: 875mV, 20.75 C, TDS=436.02, Ph=4.03
ORP: 877mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 879mV, 20.75 C, TDS=464.22, Ph=4.39
ORP: 880mV, 20.75 C, TDS=464.22, Ph=4.41
ORP: 877mV, 20.75 C, TDS=445.97, Ph=4.19
ORP: 877mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 876mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 882mV, 20.75 C, TDS=456.05, Ph=4.30
ORP: 880mV, 20.75 C, TDS=462.17, Ph=4.41
ORP: 874mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 871mV, 20.75 C, TDS=432.08, Ph=4.04
ORP: 872mV, 20.75 C, TDS=443.97, Ph=4.17
ORP: 878mV, 20.75 C, TDS=456.05, Ph=4.27
ORP: 876mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 877mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 874mV, 20.75 C, TDS=456.05, Ph=4.24
ORP: 874mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 875mV, 20.75 C, TDS=480.83, Ph=4.55
ORP: 870mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 871mV, 20.75 C, TDS=430.12, Ph=3.99
ORP: 877mV, 20.75 C, TDS=434.05, Ph=4.04
ORP: 875mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 873mV, 20.75 C, TDS=472.47, Ph=4.45
ORP: 871mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 867mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 868mV, 20.75 C, TDS=443.97, Ph=4.18
ORP: 871mV, 20.75 C, TDS=438.00, Ph=4.07
ORP: 870mV, 20.75 C, TDS=474.55, Ph=4.50
ORP: 866mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 861mV, 20.75 C, TDS=432.08, Ph=4.03
ORP: 867mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 870mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 875mV, 20.75 C, TDS=470.40, Ph=4.45
ORP: 869mV, 20.75 C, TDS=464.22, Ph=4.41
ORP: 866mV, 20.75 C, TDS=428.16, Ph=4.00
ORP: 866mV, 20.75 C, TDS=445.97, Ph=4.16
ORP: 867mV, 20.75 C, TDS=434.05, Ph=4.04
ORP: 872mV, 20.75 C, TDS=460.12, Ph=4.35
ORP: 872mV, 20.75 C, TDS=460.12, Ph=4.41
ORP: 867mV, 20.75 C, TDS=443.97, Ph=4.21
ORP: 865mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 864mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 861mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 861mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 865mV, 20.75 C, TDS=439.99, Ph=4.14
ORP: 864mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 864mV, 20.75 C, TDS=472.47, Ph=4.47
ORP: 860mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 861mV, 20.75 C, TDS=438.00, Ph=4.11
ORP: 864mV, 20.75 C, TDS=449.99, Ph=4.18
ORP: 868mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 867mV, 20.75 C, TDS=478.73, Ph=4.51
ORP: 864mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 865mV, 20.75 C, TDS=434.05, Ph=4.04
ORP: 868mV, 20.75 C, TDS=439.99, Ph=4.07
ORP: 869mV, 20.75 C, TDS=441.98, Ph=4.10
ORP: 863mV, 20.75 C, TDS=460.12, Ph=4.38
ORP: 858mV, 20.75 C, TDS=428.16, Ph=3.99
ORP: 862mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 866mV, 20.75 C, TDS=438.00, Ph=4.10
ORP: 865mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 862mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 859mV, 20.75 C, TDS=430.12, Ph=4.04
ORP: 862mV, 20.75 C, TDS=436.02, Ph=4.07
ORP: 865mV, 20.75 C, TDS=460.12, Ph=4.33
ORP: 865mV, 20.75 C, TDS=474.55, Ph=4.56
ORP: 862mV, 20.75 C, TDS=436.02, Ph=4.10
ORP: 862mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 866mV, 20.75 C, TDS=462.17, Ph=4.36
ORP: 866mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 861mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 862mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 862mV, 20.75 C, TDS=460.12, Ph=4.32
ORP: 862mV, 20.75 C, TDS=464.22, Ph=4.40
ORP: 862mV, 20.75 C, TDS=468.33, Ph=4.46
ORP: 860mV, 20.75 C, TDS=445.97, Ph=4.14
ORP: 861mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 855mV, 20.75 C, TDS=462.17, Ph=4.39
ORP: 854mV, 20.75 C, TDS=466.27, Ph=4.45
ORP: 854mV, 20.75 C, TDS=439.99, Ph=4.15
ORP: 855mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 856mV, 20.75 C, TDS=454.02, Ph=4.27
ORP: 858mV, 20.75 C, TDS=466.27, Ph=4.47
ORP: 857mV, 20.81 C, TDS=438.00, Ph=4.14
ORP: 856mV, 20.75 C, TDS=439.99, Ph=4.08
ORP: 857mV, 20.75 C, TDS=443.97, Ph=4.15
ORP: 857mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 858mV, 20.75 C, TDS=470.40, Ph=4.51
ORP: 858mV, 20.75 C, TDS=434.05, Ph=4.07
ORP: 859mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 859mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 856mV, 20.75 C, TDS=474.55, Ph=4.55
ORP: 856mV, 20.75 C, TDS=445.97, Ph=4.19
ORP: 860mV, 20.75 C, TDS=447.98, Ph=4.19
ORP: 859mV, 20.75 C, TDS=452.00, Ph=4.30
ORP: 856mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 862mV, 20.75 C, TDS=445.97, Ph=4.18
ORP: 867mV, 20.75 C, TDS=441.98, Ph=4.14
ORP: 864mV, 20.75 C, TDS=458.08, Ph=4.38
ORP: 860mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 861mV, 20.75 C, TDS=439.99, Ph=4.13
ORP: 864mV, 20.75 C, TDS=445.97, Ph=4.17
ORP: 868mV, 20.75 C, TDS=472.47, Ph=4.49
ORP: 865mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 861mV, 20.75 C, TDS=438.00, Ph=4.11
ORP: 865mV, 20.75 C, TDS=441.98, Ph=4.09
ORP: 869mV, 20.75 C, TDS=458.08, Ph=4.29
ORP: 865mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 861mV, 20.75 C, TDS=428.16, Ph=3.99
ORP: 866mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 870mV, 20.75 C, TDS=454.02, Ph=4.27
ORP: 867mV, 20.75 C, TDS=464.22, Ph=4.45
ORP: 863mV, 20.75 C, TDS=443.97, Ph=4.20
ORP: 868mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 873mV, 20.75 C, TDS=456.05, Ph=4.30
ORP: 870mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 866mV, 20.75 C, TDS=432.08, Ph=4.02
ORP: 871mV, 20.75 C, TDS=441.98, Ph=4.10
ORP: 876mV, 20.75 C, TDS=458.08, Ph=4.28
ORP: 876mV, 20.75 C, TDS=462.17, Ph=4.40
ORP: 877mV, 20.75 C, TDS=447.98, Ph=4.17
ORP: 877mV, 20.75 C, TDS=441.98, Ph=4.14
ORP: 875mV, 20.75 C, TDS=468.33, Ph=4.48
ORP: 876mV, 20.75 C, TDS=428.16, Ph=3.99
ORP: 877mV, 20.75 C, TDS=436.02, Ph=4.04
ORP: 877mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 872mV, 20.75 C, TDS=462.17, Ph=4.38
ORP: 871mV, 20.75 C, TDS=436.02, Ph=4.05
ORP: 874mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 873mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 871mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 870mV, 20.75 C, TDS=470.40, Ph=4.47
ORP: 873mV, 20.75 C, TDS=438.00, Ph=4.04
ORP: 873mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 870mV, 20.75 C, TDS=462.17, Ph=4.44
ORP: 870mV, 20.75 C, TDS=468.33, Ph=4.49
ORP: 870mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 870mV, 20.75 C, TDS=441.98, Ph=4.14
ORP: 871mV, 20.75 C, TDS=452.00, Ph=4.32
ORP: 872mV, 20.75 C, TDS=462.17, Ph=4.42
ORP: 867mV, 20.75 C, TDS=434.05, Ph=4.06
ORP: 867mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 866mV, 20.75 C, TDS=472.47, Ph=4.47
ORP: 865mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 864mV, 20.75 C, TDS=436.02, Ph=4.07
ORP: 865mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 864mV, 20.75 C, TDS=480.83, Ph=4.54
ORP: 864mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 865mV, 20.75 C, TDS=428.16, Ph=3.99
ORP: 865mV, 20.75 C, TDS=441.98, Ph=4.13
ORP: 865mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 863mV, 20.75 C, TDS=462.17, Ph=4.42
ORP: 863mV, 20.75 C, TDS=428.16, Ph=4.00
ORP: 862mV, 20.75 C, TDS=436.02, Ph=4.10
ORP: 861mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 862mV, 20.75 C, TDS=462.17, Ph=4.42
ORP: 862mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 861mV, 20.75 C, TDS=447.98, Ph=4.20
ORP: 861mV, 20.75 C, TDS=491.41, Ph=4.69
ORP: 862mV, 20.75 C, TDS=474.55, Ph=4.54
ORP: 857mV, 20.75 C, TDS=449.99, Ph=4.26
ORP: 856mV, 20.75 C, TDS=441.98, Ph=4.10
ORP: 861mV, 20.81 C, TDS=476.64, Ph=4.51
ORP: 859mV, 20.75 C, TDS=472.47, Ph=4.53
ORP: 855mV, 20.75 C, TDS=430.12, Ph=4.00
ORP: 856mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 860mV, 20.75 C, TDS=476.64, Ph=4.53
ORP: 859mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 855mV, 20.75 C, TDS=430.12, Ph=4.03
ORP: 856mV, 20.75 C, TDS=441.98, Ph=4.15
ORP: 859mV, 20.75 C, TDS=439.99, Ph=4.10
ORP: 858mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 854mV, 20.75 C, TDS=424.26, Ph=3.98
ORP: 853mV, 20.75 C, TDS=436.02, Ph=4.07
ORP: 857mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 860mV, 20.75 C, TDS=476.64, Ph=4.55
ORP: 856mV, 20.75 C, TDS=468.33, Ph=4.49
ORP: 852mV, 20.75 C, TDS=436.02, Ph=4.09
ORP: 854mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 858mV, 20.75 C, TDS=485.04, Ph=4.62
ORP: 860mV, 20.75 C, TDS=464.22, Ph=4.41
ORP: 856mV, 20.75 C, TDS=476.64, Ph=4.56
ORP: 853mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 858mV, 20.75 C, TDS=443.97, Ph=4.13
ORP: 863mV, 20.75 C, TDS=474.55, Ph=4.50
ORP: 858mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 853mV, 20.75 C, TDS=439.99, Ph=4.14
ORP: 859mV, 20.75 C, TDS=436.02, Ph=4.05
ORP: 863mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 862mV, 20.75 C, TDS=480.83, Ph=4.55
ORP: 858mV, 20.75 C, TDS=466.27, Ph=4.45
ORP: 859mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 865mV, 20.75 C, TDS=434.05, Ph=4.05
ORP: 865mV, 20.75 C, TDS=439.99, Ph=4.11
ORP: 865mV, 20.75 C, TDS=462.17, Ph=4.35
ORP: 864mV, 20.75 C, TDS=466.27, Ph=4.46
ORP: 865mV, 20.75 C, TDS=443.97, Ph=4.21
ORP: 865mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 866mV, 20.75 C, TDS=485.04, Ph=4.64
ORP: 864mV, 20.75 C, TDS=468.33, Ph=4.50
ORP: 863mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 861mV, 20.75 C, TDS=445.97, Ph=4.25
ORP: 860mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 866mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 866mV, 20.75 C, TDS=462.17, Ph=4.41
ORP: 867mV, 20.75 C, TDS=449.99, Ph=4.26
ORP: 867mV, 20.75 C, TDS=441.98, Ph=4.09
ORP: 872mV, 20.75 C, TDS=480.83, Ph=4.56
ORP: 872mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 867mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 869mV, 20.75 C, TDS=447.98, Ph=4.22
ORP: 874mV, 20.75 C, TDS=443.97, Ph=4.12
ORP: 879mV, 20.75 C, TDS=458.08, Ph=4.30
ORP: 876mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 872mV, 20.75 C, TDS=428.16, Ph=3.99
ORP: 873mV, 20.75 C, TDS=445.97, Ph=4.18
ORP: 878mV, 20.75 C, TDS=487.15, Ph=4.65
ORP: 879mV, 20.75 C, TDS=470.40, Ph=4.53
ORP: 874mV, 20.75 C, TDS=462.17, Ph=4.42
ORP: 873mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 876mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 873mV, 20.75 C, TDS=462.17, Ph=4.37
ORP: 872mV, 20.75 C, TDS=466.27, Ph=4.44
ORP: 871mV, 20.75 C, TDS=445.97, Ph=4.12
ORP: 871mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 869mV, 20.75 C, TDS=464.22, Ph=4.43
ORP: 870mV, 20.75 C, TDS=470.40, Ph=4.48
ORP: 868mV, 20.75 C, TDS=447.98, Ph=4.21
ORP: 867mV, 20.75 C, TDS=441.98, Ph=4.11
ORP: 867mV, 20.75 C, TDS=464.22, Ph=4.37
ORP: 867mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 867mV, 20.75 C, TDS=445.97, Ph=4.24
ORP: 866mV, 20.75 C, TDS=434.05, Ph=4.06
ORP: 867mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 862mV, 20.75 C, TDS=454.02, Ph=4.35
ORP: 862mV, 20.75 C, TDS=426.21, Ph=3.99
ORP: 867mV, 20.75 C, TDS=430.12, Ph=3.99
ORP: 868mV, 20.75 C, TDS=458.08, Ph=4.35
ORP: 864mV, 20.75 C, TDS=460.12, Ph=4.39
ORP: 867mV, 20.75 C, TDS=434.05, Ph=4.07
ORP: 872mV, 20.75 C, TDS=438.00, Ph=4.06
ORP: 875mV, 20.75 C, TDS=456.05, Ph=4.29
ORP: 871mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 866mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 871mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 870mV, 20.75 C, TDS=485.04, Ph=4.63
ORP: 866mV, 20.75 C, TDS=466.27, Ph=4.43
ORP: 862mV, 20.75 C, TDS=438.00, Ph=4.10
ORP: 869mV, 20.75 C, TDS=438.00, Ph=4.11
ORP: 873mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 868mV, 20.75 C, TDS=462.17, Ph=4.38
ORP: 864mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 864mV, 20.75 C, TDS=434.05, Ph=4.02
ORP: 867mV, 20.81 C, TDS=443.97, Ph=4.15
ORP: 866mV, 20.75 C, TDS=464.22, Ph=4.44
ORP: 861mV, 20.75 C, TDS=424.26, Ph=3.98
ORP: 860mV, 20.75 C, TDS=432.08, Ph=4.01
ORP: 863mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 865mV, 20.75 C, TDS=454.02, Ph=4.33
ORP: 862mV, 20.75 C, TDS=441.98, Ph=4.18
ORP: 861mV, 20.81 C, TDS=441.98, Ph=4.13
ORP: 866mV, 20.75 C, TDS=439.99, Ph=4.13
ORP: 865mV, 20.75 C, TDS=454.02, Ph=4.32
ORP: 863mV, 20.75 C, TDS=436.02, Ph=4.11
ORP: 864mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 870mV, 20.75 C, TDS=436.02, Ph=4.08
ORP: 872mV, 20.75 C, TDS=456.05, Ph=4.36
ORP: 869mV, 20.75 C, TDS=472.47, Ph=4.50
ORP: 871mV, 20.75 C, TDS=438.00, Ph=4.12
ORP: 872mV, 20.75 C, TDS=438.00, Ph=4.07
ORP: 875mV, 20.75 C, TDS=458.08, Ph=4.33
ORP: 877mV, 20.75 C, TDS=464.22, Ph=4.43
ORP: 873mV, 20.75 C, TDS=449.99, Ph=4.25
ORP: 874mV, 20.75 C, TDS=447.98, Ph=4.18
ORP: 879mV, 20.75 C, TDS=487.15, Ph=4.63
ORP: 878mV, 20.75 C, TDS=468.33, Ph=4.45
ORP: 873mV, 20.75 C, TDS=460.12, Ph=4.40
ORP: 872mV, 20.75 C, TDS=441.98, Ph=4.12
ORP: 875mV, 20.75 C, TDS=474.55, Ph=4.51
ORP: 876mV, 20.75 C, TDS=472.47, Ph=4.55
ORP: 871mV, 20.75 C, TDS=447.98, Ph=4.25
ORP: 872mV, 20.75 C, TDS=441.98, Ph=4.16
ORP: 877mV, 20.75 C, TDS=482.93, Ph=4.62
ORP: 876mV, 20.75 C, TDS=470.40, Ph=4.51
ORP: 872mV, 20.75 C, TDS=466.27, Ph=4.47
ORP: 873mV, 20.75 C, TDS=443.97, Ph=4.19
ORP: 878mV, 20.75 C, TDS=438.00, Ph=4.09
ORP: 881mV, 20.75 C, TDS=472.47, Ph=4.51
ORP: 876mV, 20.75 C, TDS=468.33, Ph=4.49
ORP: 873mV, 20.75 C, TDS=443.97, Ph=4.20
ORP: 878mV, 20.75 C, TDS=438.00, Ph=4.11
ORP: 883mV, 20.75 C, TDS=443.97, Ph=4.14
ORP: 884mV, 20.75 C, TDS=468.33, Ph=4.43
ORP: 880mV, 20.75 C, TDS=468.33, Ph=4.47
ORP: 881mV, 20.75 C, TDS=443.97, Ph=4.20
ORP: 885mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 884mV, 20.75 C, TDS=480.83, Ph=4.57
ORP: 879mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 879mV, 20.75 C, TDS=458.08, Ph=4.38
ORP: 882mV, 20.75 C, TDS=438.00, Ph=4.08
ORP: 884mV, 20.75 C, TDS=436.02, Ph=4.06
ORP: 884mV, 20.75 C, TDS=460.12, Ph=4.36
ORP: 885mV, 20.75 C, TDS=462.17, Ph=4.44
ORP: 888mV, 20.75 C, TDS=430.12, Ph=4.05
ORP: 888mV, 20.75 C, TDS=439.99, Ph=4.12
ORP: 882mV, 20.75 C, TDS=470.40, Ph=4.49
ORP: 881mV, 20.75 C, TDS=464.22, Ph=4.45
ORP: 883mV, 20.75 C, TDS=449.99, Ph=4.22
ORP: 882mV, 20.75 C, TDS=436.02, Ph=4.05
ORP: 882mV, 20.75 C, TDS=458.08, Ph=4.34
ORP: 879mV, 20.75 C, TDS=468.33, Ph=4.49
ORP: 878mV, 20.75 C, TDS=436.02, Ph=4.10
ORP: 881mV, 20.75 C, TDS=432.08, Ph=3.99
ORP: 880mV, 20.75 C, TDS=493.54, Ph=4.71
ORP: 874mV, 20.75 C, TDS=468.33, Ph=4.49
ORP: 876mV, 20.75 C, TDS=466.27, Ph=4.47
ORP: 879mV, 20.75 C, TDS=439.99, Ph=4.15
ORP: 879mV, 20.75 C, TDS=439.99, Ph=4.14
ORP: 878mV, 20.81 C, TDS=458.08, Ph=4.33
